wl,PAL.LeafLitter.1,PAL.LeafLitter.2,PAL.LeafLitter,PAL.LeafLitter,PAL.trunk.1,PAL.trunk.2,PAL.trunk,PAL.trunk,PAL.GreenLeaf,PAL.GreenLeaf,SAN.GreenLeaf,SAN.GreenLeaf,SAN.trunk,SAN.trunk,SAN.trunk,SAN.trunk,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,DAM.trunk,DAM.trunk,DAM.trunk,DAM.trunk,DAM.GreenLeaf,DAM.GreenLeaf,DAM.LeafLitter,DAM.LeafLitter,DAM.LeafLitter,DAM.LeafLitter,DAM.LeafLitter,ESQ.LeafLitter,ESQ.LeafLitter,ESQ.LeafLitter,ESQ.LeafLitter,ESQ.GreenLeaf,ESQ.GreenLeaf,ESQ.GreenLeaf,ESQ.GreenLeaf,ESQ.trunk,ESQ.trunk,ESQ.trunk,ESQ.trunk
526.332,10.72,3.76,1.47,2.09,6.78,8.47,8.82,8.35,26.58,21.36,44.376,20.467,4.72,4.72,11.41,4.78,18.413,12.392,7.67,7.41,6.34,7.342,7.04,6.408,31.04,9.044,23.408,13.854,12.12,3.84,4.85,7.15,7.34,17.75,15.36,17.25,6.92,15.39,10.57,14.36,19.05,13.24,10.09,0.42,6.71
526.792,10.91,3.78,1.53,2.02,6.81,8.57,8.91,8.39,26.65,21.42,44.587,20.775,4.72,4.72,11.44,4.81,18.439,12.433,7.77,7.37,6.305,7.296,7.09,6.312,31.22,8.963,23.753,13.932,12.21,3.83,4.87,7.14,7.18,17.77,15.29,17.28,6.94,15.38,10.56,14.46,18.99,13.24,9.98,0.44,6.71
527.253,11,3.86,1.6,2.07,6.9,8.71,9.02,8.48,26.83,21.46,44.977,21.163,4.71,4.71,11.47,4.77,18.484,12.539,7.69,7.32,6.241,7.295,7.13,6.325,31.23,8.988,23.782,14.366,12.18,3.86,4.84,7.13,7.05,17.83,15.22,17.27,6.96,15.35,10.53,14.54,18.91,13.14,9.94,0.49,6.67
527.713,11.04,3.92,1.65,2.1,6.97,8.74,9.13,8.64,26.99,21.45,45.385,21.3,4.72,4.72,11.52,4.7,18.494,12.602,7.67,7.31,6.164,7.293,7.19,6.365,31.24,9.083,23.708,14.606,12.17,3.85,4.82,7.18,7.1,17.85,15.21,17.33,7.04,15.41,10.54,14.65,18.87,13.07,9.92,0.5,6.65
528.173,11.07,3.87,1.72,2.11,7.04,8.73,9.13,8.64,27.05,21.5,45.701,21.245,4.61,4.61,11.49,4.67,18.608,12.694,7.46,7.15,6.155,7.269,7.35,6.447,31.2,9.115,23.773,14.547,12.13,3.83,4.81,7.18,7.06,17.75,15.12,17.16,7.04,15.35,10.43,14.61,18.76,13,9.94,0.52,6.67
528.634,11.14,3.92,1.78,2.12,7.06,8.79,9.19,8.69,27.18,21.71,45.836,21.686,4.53,4.53,11.48,4.58,18.587,12.722,7.37,7.07,6.088,7.291,7.43,6.662,31.33,9.039,24.023,14.642,12.27,3.88,4.9,7.2,7.16,17.74,15.19,17.23,6.97,15.35,10.36,14.61,18.81,13.08,9.97,0.47,6.73
529.094,11.1,4.02,1.78,2.16,7.15,8.91,9.28,8.8,27.29,21.77,45.855,21.294,4.54,4.54,11.6,4.58,18.594,12.726,7.39,7.07,6.072,7.33,7.49,6.663,31.43,8.987,23.857,14.604,12.43,3.9,4.94,7.3,7.23,17.66,15.16,17.22,6.95,15.39,10.37,14.68,18.82,13.21,9.95,0.41,6.79
529.555,11.17,4.05,1.77,2.21,7.24,9,9.37,8.84,27.4,21.87,45.992,21.367,4.5,4.5,11.62,4.61,18.661,12.799,7.39,7.1,6.107,7.348,7.46,6.649,31.49,8.955,23.646,14.76,12.51,3.85,4.92,7.33,7.26,17.66,15.26,17.31,6.99,15.42,10.36,14.72,18.87,13.26,9.88,0.43,6.83
530.015,11.21,4.06,1.83,2.25,7.3,9.07,9.44,8.91,27.48,21.95,46.187,21.391,4.52,4.52,11.71,4.68,18.632,12.823,7.36,7.1,6.083,7.32,7.33,6.608,31.56,8.926,23.554,14.884,12.51,3.85,4.91,7.34,7.32,17.72,15.28,17.34,7.04,15.44,10.41,14.73,18.86,13.22,9.81,0.44,6.79
530.475,11.25,4.09,1.84,2.28,7.33,9.02,9.51,9,27.41,22.02,46.381,21.455,4.54,4.54,11.81,4.67,18.654,12.721,7.18,6.98,6.141,7.324,7.39,6.526,31.53,8.801,23.684,14.888,12.53,3.77,4.85,7.32,7.24,17.67,15.26,17.45,7.11,15.44,10.43,14.84,18.97,13.26,9.99,0.43,6.76
530.935,11.35,4.1,1.81,2.29,7.38,9.06,9.56,9.14,27.48,22.06,46.517,21.358,4.59,4.59,11.92,4.63,18.545,12.791,7.21,6.97,6.14,7.211,7.35,6.572,31.51,8.714,23.726,14.799,12.55,3.74,4.8,7.3,7.17,17.57,15.18,17.48,7.11,15.43,10.33,14.86,18.98,13.27,9.9,0.43,6.72
531.396,11.34,4.02,1.82,2.33,7.42,9.05,9.55,9.21,27.66,22.17,46.313,21.389,4.6,4.6,11.96,4.67,18.608,12.916,7.23,7,6.3,7.28,7.21,6.601,31.51,8.711,23.972,14.805,12.6,3.76,4.8,7.34,7.26,17.42,15.11,17.43,7.1,15.4,10.21,14.92,18.93,13.35,9.88,0.41,6.58
531.856,11.33,4.02,1.8,2.33,7.53,9,9.53,9.27,27.83,22.28,46.555,21.62,4.59,4.59,12,4.62,18.554,12.952,7.12,6.95,6.352,7.361,7.17,6.651,31.62,8.694,24.007,14.94,12.59,3.81,4.85,7.4,7.42,17.4,15.08,17.41,7.1,15.5,10.21,14.97,18.91,13.43,9.98,0.42,6.54
532.316,11.27,4.03,1.76,2.3,7.53,8.95,9.5,9.29,27.85,22.34,46.571,21.493,4.64,4.64,12.01,4.65,18.601,13.046,7.05,6.97,6.491,7.394,7.16,6.698,31.72,8.695,23.925,15.144,12.67,3.88,4.88,7.48,7.61,17.37,15.1,17.49,7.07,15.62,10.19,14.99,18.86,13.52,10.08,0.38,6.59
532.776,11.32,4.03,1.75,2.24,7.58,9.02,9.48,9.25,28.05,22.38,46.795,21.289,4.62,4.62,12.03,4.66,18.558,12.946,7.05,6.95,6.525,7.433,7.25,6.687,31.86,8.628,24.372,15.049,12.73,3.86,4.87,7.58,7.66,17.4,15.2,17.56,7.04,15.62,10.15,15.03,18.91,13.7,10.02,0.4,6.62
533.236,11.29,4,1.73,2.21,7.54,9.05,9.51,9.26,28.12,22.33,46.912,21.66,4.61,4.61,12.06,4.66,18.485,12.969,7.16,6.97,6.562,7.523,7.28,6.781,31.89,8.559,24.467,15.498,12.75,3.83,4.84,7.55,7.69,17.39,15.08,17.57,6.97,15.6,10.08,14.97,18.86,13.72,9.95,0.36,6.54
533.696,11.28,4.04,1.72,2.21,7.59,9.1,9.56,9.27,28.26,22.3,47.012,21.367,4.6,4.6,12.12,4.66,18.518,13.069,7.15,6.96,6.657,7.463,7.34,6.693,31.89,8.589,24.192,15.566,12.8,3.86,4.81,7.62,7.81,17.37,15.08,17.65,6.88,15.62,10.08,15,18.85,13.48,9.96,0.33,6.45
534.156,11.41,4.01,1.73,2.23,7.66,9.15,9.59,9.25,28.35,22.29,47.2,21.419,4.6,4.6,12.17,4.65,18.535,13.036,7.08,6.87,6.713,7.532,7.34,6.693,31.86,8.641,24.493,15.598,12.81,3.84,4.76,7.69,7.92,17.34,15.04,17.73,6.88,15.64,10.05,15,18.87,13.5,9.95,0.32,6.48
534.617,11.49,4.05,1.79,2.27,7.72,9.22,9.69,9.32,28.41,22.37,47.482,21.249,4.61,4.61,12.17,4.64,18.443,13.026,7.07,6.92,6.699,7.502,7.31,6.676,31.94,8.657,24.925,15.715,12.78,3.86,4.78,7.75,8.01,17.33,14.95,17.72,6.91,15.71,10.01,15,18.78,13.41,9.95,0.3,6.44
535.077,11.54,4.13,1.79,2.33,7.74,9.34,9.75,9.39,28.53,22.41,47.51,21.42,4.58,4.58,12.19,4.58,18.549,13.065,7.12,6.87,6.731,7.532,7.24,6.641,31.97,8.678,25.018,15.856,12.86,3.88,4.86,7.72,7.99,17.3,14.89,17.82,6.89,15.72,9.94,14.93,18.8,13.38,9.89,0.28,6.37
535.537,11.58,4.15,1.81,2.35,7.76,9.46,9.85,9.41,28.69,22.35,47.57,21.38,4.59,4.59,12.21,4.56,18.628,13.22,7.05,6.81,6.761,7.584,7.31,6.742,32.02,8.796,25.023,15.982,12.89,3.91,4.88,7.78,8.04,17.32,14.92,17.99,6.92,15.76,9.91,14.93,18.89,13.26,9.74,0.29,6.44
535.997,11.65,4.15,1.82,2.31,7.76,9.45,9.88,9.42,28.8,22.4,47.877,21.561,4.58,4.58,12.23,4.58,18.767,13.285,7,6.76,6.791,7.607,7.22,6.719,32.02,8.834,25.263,16.379,12.93,3.91,4.95,7.81,8.18,17.4,15.02,18.19,6.96,15.88,9.96,14.95,18.93,13.19,9.75,0.28,6.51
536.456,11.65,4.18,1.84,2.27,7.81,9.54,9.97,9.45,28.82,22.4,48.2,21.706,4.55,4.55,12.25,4.5,18.751,13.241,6.92,6.69,6.689,7.634,7.2,6.696,32.12,8.797,25.014,16.575,12.84,3.88,4.92,7.79,8.23,17.54,15.03,18.42,6.93,15.88,9.97,14.93,18.99,13.1,9.81,0.32,6.6
536.916,11.67,4.21,1.86,2.33,7.79,9.63,9.99,9.49,28.89,22.44,48.367,21.603,4.53,4.53,12.3,4.48,18.878,13.262,6.89,6.67,6.744,7.655,7.22,6.783,32.13,8.817,24.811,16.703,12.85,3.85,4.84,7.82,8.23,17.53,15.07,18.51,6.87,15.89,9.95,14.99,19.04,12.97,9.78,0.31,6.58
537.376,11.77,4.22,1.85,2.32,7.79,9.7,10.03,9.52,29,22.51,48.587,21.567,4.49,4.49,12.4,4.45,18.894,13.299,6.85,6.55,6.692,7.632,7.18,6.719,32.13,8.829,24.933,16.579,12.9,3.77,4.79,7.8,8.11,17.6,15.17,18.53,6.86,15.9,9.95,14.99,19.18,12.91,9.84,0.35,6.59
537.836,11.8,4.27,1.87,2.37,7.84,9.8,10.1,9.62,28.9,22.59,48.288,21.795,4.44,4.44,12.5,4.5,19.029,13.349,6.88,6.59,6.718,7.695,7.22,6.798,32.25,8.91,24.936,16.713,12.94,3.77,4.8,7.75,8.09,17.69,15.27,18.62,6.84,15.99,9.95,15.05,19.34,12.78,9.85,0.35,6.61
538.296,11.9,4.34,1.91,2.45,7.97,9.9,10.17,9.65,28.85,22.7,48.279,21.714,4.47,4.47,12.52,4.54,19.164,13.429,6.78,6.55,6.746,7.706,7.21,6.782,32.25,8.943,24.905,16.623,12.91,3.77,4.8,7.71,8.06,17.7,15.33,18.8,6.85,16.08,9.99,15.18,19.5,12.63,9.74,0.37,6.64
538.756,11.95,4.34,1.89,2.48,7.98,9.91,10.19,9.69,28.91,22.81,48.267,21.953,4.52,4.52,12.59,4.57,19.227,13.43,6.72,6.55,6.731,7.776,7.13,6.741,32.33,8.96,25.413,16.754,13.03,3.73,4.8,7.67,8.02,17.72,15.38,18.88,6.9,16.13,10.03,15.21,19.51,12.74,9.78,0.38,6.65
539.216,11.92,4.34,1.86,2.44,7.98,9.93,10.21,9.74,28.92,22.82,48.322,22.031,4.51,4.51,12.57,4.56,19.198,13.545,6.77,6.63,6.738,7.736,7.19,6.751,32.42,8.93,25.616,16.631,13.01,3.74,4.84,7.7,8.1,17.83,15.41,19.05,6.94,16.16,10.05,15.3,19.5,12.67,9.79,0.42,6.64
539.675,11.97,4.39,1.87,2.44,7.98,9.95,10.23,9.79,29.03,22.88,48.116,21.934,4.48,4.48,12.62,4.55,19.261,13.546,6.84,6.7,6.762,7.75,7.31,6.832,32.49,8.916,25.457,16.451,13.05,3.75,4.87,7.73,8.11,17.88,15.45,19.16,6.9,16.03,10.04,15.37,19.64,12.67,9.77,0.41,6.64
540.135,11.99,4.44,1.88,2.45,8.04,9.94,10.2,9.79,29.11,22.91,48.2,21.437,4.45,4.45,12.65,4.53,19.24,13.621,6.77,6.75,6.825,7.763,7.39,6.91,32.51,9.012,25.836,16.265,13.02,3.71,4.81,7.85,8.14,17.97,15.6,19.41,6.96,16.2,10.08,15.51,19.73,12.73,9.84,0.44,6.8
540.595,12.02,4.45,1.89,2.46,8.12,9.96,10.27,9.82,29.07,22.89,48.288,21.611,4.46,4.46,12.69,4.52,19.153,13.563,6.84,6.84,6.816,7.777,7.32,6.846,32.48,9.013,26.08,16.288,13.01,3.65,4.74,7.86,8.17,18.06,15.62,19.42,6.96,16.32,10.1,15.58,19.75,12.63,9.88,0.48,6.83
541.054,12.01,4.49,1.92,2.5,8.22,10,10.37,9.89,29.04,22.84,48.263,21.839,4.45,4.45,12.72,4.54,19.073,13.654,6.92,6.9,6.775,7.822,7.44,6.872,32.61,9.008,25.707,15.917,12.98,3.64,4.72,7.92,8.13,18.08,15.61,19.42,6.95,16.27,10.1,15.68,19.77,12.62,9.89,0.49,6.81
541.514,12.07,4.51,1.87,2.55,8.29,10.06,10.41,9.94,29.04,22.78,48.271,21.848,4.39,4.39,12.78,4.54,19.126,13.753,6.93,6.85,6.783,7.865,7.58,6.988,32.58,9.043,26.03,15.899,13.05,3.63,4.71,7.9,8.05,18.01,15.62,19.42,7,16.28,10.14,15.65,19.78,12.69,9.93,0.48,6.82
541.974,12.12,4.55,1.84,2.54,8.37,10.11,10.53,10.02,29.04,22.76,48.22,21.743,4.41,4.41,12.88,4.57,19.14,13.864,7.02,6.91,6.794,7.835,7.65,7.104,32.68,9.195,26.193,15.738,13.18,3.68,4.8,7.99,8.15,18.23,15.78,19.6,7.15,16.39,10.24,15.79,19.97,12.77,9.86,0.48,6.99
542.433,12.16,4.53,1.85,2.55,8.5,10.16,10.63,10.06,29.06,22.84,48.203,21.895,4.4,4.4,12.89,4.61,19.106,13.881,7.01,6.9,6.75,7.875,7.72,7.093,32.81,9.139,26.206,15.695,13.22,3.7,4.82,8.06,8.25,18.35,15.73,19.7,7.22,16.48,10.32,15.9,20.01,12.69,9.79,0.52,7.06
542.893,12.13,4.56,1.82,2.57,8.5,10.15,10.62,10.07,29.16,22.75,48.487,21.787,4.42,4.42,12.96,4.57,19.015,13.941,6.92,6.77,6.768,7.873,7.77,7.046,32.71,9.089,25.787,15.417,13.21,3.68,4.77,8.07,8.28,18.28,15.72,19.87,7.31,16.57,10.41,15.95,19.95,12.8,9.83,0.57,7.13
543.352,12.11,4.57,1.78,2.51,8.51,10.14,10.67,10.11,29.3,22.74,48.555,21.643,4.41,4.41,13,4.51,18.933,13.976,6.95,6.75,6.691,7.826,7.75,6.949,32.79,9.084,25.868,15.525,13.26,3.63,4.78,8.1,8.35,18.24,15.78,19.87,7.38,16.49,10.35,16.03,19.89,12.91,9.84,0.62,7.11
543.812,12.22,4.58,1.83,2.5,8.54,10.21,10.71,10.2,29.28,22.67,48.644,21.314,4.34,4.34,13.02,4.47,18.867,13.989,7.12,6.83,6.652,7.8,7.79,6.963,32.79,9.073,25.478,15.325,13.16,3.58,4.82,8.18,8.41,18.24,15.71,19.89,7.47,16.47,10.29,16.04,19.88,12.9,9.73,0.7,7.06
544.272,12.26,4.6,1.9,2.55,8.58,10.23,10.73,10.22,29.3,22.74,48.756,21.314,4.35,4.35,13.12,4.48,18.921,13.959,7.21,6.86,6.65,7.834,7.72,6.996,32.8,9.109,25.557,15.386,13.17,3.57,4.8,8.23,8.35,18.2,15.71,19.92,7.47,16.42,10.3,16.01,19.93,12.96,9.92,0.7,7.03
544.731,12.25,4.59,1.86,2.56,8.66,10.24,10.78,10.2,29.28,22.72,48.916,21.765,4.39,4.39,13.22,4.45,18.954,14.041,7.15,6.72,6.718,7.857,7.65,6.926,32.87,9.166,25.458,15.882,13.2,3.59,4.77,8.22,8.37,18.26,15.77,20.02,7.57,16.52,10.31,16.08,19.91,12.88,9.92,0.73,7.08
545.19,12.31,4.51,1.84,2.57,8.66,10.32,10.88,10.29,29.31,22.77,49.18,22.178,4.45,4.45,13.34,4.52,18.982,14.153,7.21,6.71,6.689,7.887,7.59,6.892,32.96,9.1,25.178,16.403,13.33,3.65,4.81,8.21,8.42,18.29,15.78,20.06,7.65,16.48,10.35,16.15,19.92,12.94,10.02,0.73,7.11
545.65,12.38,4.53,1.84,2.57,8.66,10.4,10.85,10.36,29.31,22.78,49.153,22.177,4.43,4.43,13.38,4.53,18.984,14.144,7.32,6.74,6.729,7.926,7.6,6.933,32.99,9.028,24.872,16.512,13.33,3.67,4.88,8.18,8.49,18.35,15.82,20.31,7.69,16.48,10.38,16.21,19.9,12.99,10.06,0.74,7.12
546.109,12.42,4.57,1.83,2.62,8.71,10.47,10.9,10.42,29.4,22.77,49.069,21.983,4.44,4.44,13.48,4.53,19.068,14.207,7.37,6.79,6.686,7.937,7.59,6.943,33.01,9.064,25.13,16.581,13.35,3.63,4.89,8.17,8.59,18.55,16.02,20.57,7.79,16.61,10.45,16.39,20.13,13.1,10.09,0.73,7.17
546.569,12.55,4.64,1.84,2.62,8.72,10.5,10.94,10.44,29.47,22.89,49.211,21.619,4.56,4.56,13.51,4.59,19.123,14.27,7.31,6.83,6.775,7.91,7.6,6.893,33.1,9.137,25.125,16.528,13.45,3.64,4.89,8.21,8.69,18.71,16.24,20.8,7.87,16.82,10.5,16.59,20.29,13.17,10.08,0.77,7.27
547.028,12.62,4.65,1.87,2.6,8.73,10.53,10.97,10.45,29.36,22.86,49.184,21.647,4.54,4.54,13.5,4.61,19.089,14.242,7.22,6.79,6.714,7.936,7.62,6.765,33.04,9.001,24.911,16.722,13.32,3.56,4.83,8.16,8.67,18.6,16.1,20.89,7.81,16.74,10.44,16.53,20.28,13.12,10.1,0.82,7.21
547.487,12.69,4.74,1.94,2.66,8.73,10.61,11.07,10.48,29.28,22.78,49.105,21.788,4.59,4.59,13.59,4.61,19.148,14.375,7.34,6.88,6.78,8.034,7.69,6.834,33.01,9.062,24.992,16.959,13.33,3.53,4.82,8.21,8.79,18.61,16.13,21.08,7.92,16.78,10.5,16.62,20.34,13.16,10.11,0.81,7.23
547.947,12.84,4.75,1.98,2.66,8.8,10.63,11.18,10.5,29.2,22.86,49.067,21.719,4.61,4.61,13.59,4.63,19.072,14.496,7.37,6.93,6.862,8.055,7.6,6.858,33.01,9.043,25.593,16.939,13.42,3.52,4.8,8.21,8.84,18.79,16.21,21.08,7.94,16.83,10.51,16.68,20.4,13.13,10.16,0.85,7.21
548.406,12.89,4.73,2.02,2.68,8.83,10.72,11.19,10.55,29.17,22.87,49.011,22.058,4.57,4.57,13.6,4.67,19.059,14.407,7.39,7.07,6.978,8.172,7.55,6.927,32.99,9.024,25.535,16.931,13.43,3.54,4.79,8.3,8.89,18.76,16.13,21.1,7.88,16.84,10.57,16.56,20.35,13.11,10.28,0.88,7.14
548.865,12.92,4.81,2.02,2.72,8.89,10.73,11.31,10.61,29.14,22.91,49.003,22.355,4.59,4.59,13.63,4.69,19.126,14.489,7.44,7.19,7.004,8.207,7.61,6.987,33.05,9.011,25.528,17.116,13.5,3.54,4.78,8.38,9.01,18.83,16.12,21.25,7.83,16.86,10.6,16.59,20.45,12.98,10.33,0.82,7.15
549.324,12.98,4.89,2.03,2.73,8.94,10.8,11.39,10.73,29.17,22.85,48.9,22.386,4.55,4.55,13.57,4.67,19.071,14.564,7.5,7.23,7.044,8.265,7.64,7.006,33.1,8.972,25.518,17.052,13.53,3.54,4.79,8.3,9.14,18.96,16.23,21.32,7.89,16.96,10.64,16.63,20.49,12.99,10.24,0.85,7.19
549.783,13.08,4.94,2.06,2.71,8.99,10.83,11.43,10.85,29.21,22.8,48.728,22.206,4.52,4.52,13.55,4.71,19.088,14.605,7.6,7.38,6.972,8.3,7.65,6.952,32.99,8.979,25.894,16.721,13.59,3.51,4.79,8.28,9.14,19.06,16.27,21.42,7.9,17.05,10.7,16.68,20.62,13.06,10.24,0.87,7.2
550.243,13.12,5.03,2.11,2.67,9.09,10.81,11.5,10.91,29.16,22.8,48.626,22.076,4.47,4.47,13.54,4.67,19.149,14.597,7.54,7.4,6.998,8.3,7.7,7.02,32.99,8.988,26.095,16.397,13.58,3.49,4.79,8.27,9.16,19,16.23,21.45,7.83,17.03,10.69,16.71,20.65,12.92,10.08,0.87,7.15
550.702,13.16,5.05,2.11,2.66,9.15,10.79,11.6,10.95,29.2,22.87,48.542,21.721,4.42,4.42,13.62,4.64,19.309,14.697,7.47,7.44,7.004,8.302,7.81,7.022,33.07,9.051,26.239,16.059,13.63,3.54,4.82,8.36,9.19,18.95,16.29,21.43,7.78,17.08,10.68,16.71,20.73,12.98,10.16,0.85,7.1
551.161,13.25,5.05,2.1,2.64,9.17,10.78,11.65,10.96,29.12,22.95,48.693,21.588,4.39,4.39,13.67,4.68,19.297,14.668,7.4,7.44,7.074,8.376,7.79,6.96,33.15,9.049,26.076,15.928,13.65,3.58,4.83,8.45,9.2,18.83,16.16,21.35,7.74,17.07,10.65,16.55,20.68,12.94,10.17,0.87,6.99
551.62,13.24,5.06,2.16,2.67,9.21,10.81,11.72,11.03,29.1,22.99,48.784,22.135,4.24,4.24,13.72,4.6,19.295,14.735,7.5,7.56,7.028,8.39,7.72,6.948,33.08,9.05,26.254,16.238,13.6,3.57,4.83,8.58,9.32,18.79,15.98,21.32,7.72,17.05,10.69,16.44,20.59,12.83,10.21,0.8,6.89
552.079,13.3,5.08,2.16,2.72,9.26,10.86,11.75,11.11,29.2,22.99,48.696,21.901,4.16,4.16,13.79,4.53,19.404,14.829,7.6,7.6,7.158,8.45,7.75,7.008,33.12,9.093,26.424,16.161,13.64,3.58,4.82,8.62,9.39,18.77,16.04,21.34,7.69,17.1,10.68,16.32,20.51,12.9,10.22,0.75,6.84
552.538,13.34,5.14,2.15,2.71,9.32,10.89,11.78,11.18,29.28,22.99,48.908,21.675,4.09,4.09,13.83,4.5,19.345,14.741,7.56,7.64,7.161,8.376,7.82,7.037,33.07,9.061,26.428,15.979,13.63,3.59,4.81,8.63,9.4,18.7,16.07,21.36,7.59,17.09,10.61,16.22,20.52,12.94,10.26,0.74,6.78
552.997,13.32,5.12,2.13,2.69,9.31,10.96,11.79,11.2,29.36,22.98,48.793,21.675,4.04,4.04,13.85,4.48,19.41,14.737,7.61,7.77,7.098,8.334,7.81,7.009,33.17,9.075,26.082,16.151,13.61,3.61,4.87,8.71,9.52,18.57,15.95,21.35,7.55,17.08,10.58,16.15,20.46,12.89,10.27,0.66,6.69
553.456,13.37,5.21,2.15,2.74,9.41,11.03,11.93,11.27,29.33,22.89,48.693,21.321,4.07,4.07,13.95,4.5,19.442,14.92,7.7,7.77,7.096,8.322,7.84,7.032,33.11,9.109,25.813,15.957,13.62,3.64,4.9,8.8,9.66,18.63,16.06,21.58,7.57,17.12,10.64,16.21,20.56,12.92,10.23,0.61,6.75
553.915,13.36,5.22,2.15,2.74,9.49,11.11,11.99,11.27,29.3,22.83,48.701,21.071,4.08,4.08,13.98,4.51,19.473,14.921,7.62,7.64,7.146,8.418,7.82,7.05,33.07,9.164,25.918,15.914,13.63,3.67,4.88,8.79,9.66,18.68,16.17,21.77,7.59,17.14,10.68,16.27,20.61,13.1,10.29,0.59,6.8
554.374,13.47,5.26,2.14,2.7,9.51,11.17,12.06,11.27,29.3,22.82,48.905,21.069,4.14,4.14,14.06,4.56,19.577,15.031,7.52,7.62,7.147,8.409,7.87,7.051,33.03,9.257,25.928,15.928,13.65,3.65,4.88,8.89,9.65,18.75,16.19,21.91,7.61,17.23,10.66,16.35,20.7,13.11,10.4,0.56,6.87
554.833,13.55,5.29,2.13,2.68,9.6,11.25,12.16,11.27,29.25,22.77,49.361,21.073,4.15,4.15,14.21,4.59,19.617,15.003,7.46,7.62,7.155,8.49,7.89,7.149,33.15,9.357,25.818,15.923,13.64,3.67,4.9,9.01,9.78,18.83,16.26,22.15,7.66,17.33,10.81,16.42,20.82,13.2,10.43,0.54,6.97
555.292,13.58,5.29,2.1,2.7,9.62,11.32,12.22,11.26,29.27,22.7,49.353,21.187,4.15,4.15,14.19,4.63,19.598,14.997,7.58,7.73,7.208,8.565,7.97,7.149,33.1,9.452,25.401,15.927,13.6,3.67,4.93,9.08,9.83,19.01,16.5,22.42,7.82,17.43,10.91,16.54,20.98,13.3,10.46,0.54,7.1
555.75,13.63,5.33,2.11,2.71,9.66,11.44,12.28,11.29,29.25,22.59,49.385,21.291,4.17,4.17,14.22,4.65,19.454,15.022,7.58,7.73,7.188,8.568,7.87,7.113,32.94,9.504,25.452,16.009,13.6,3.63,4.91,9.01,9.77,19.09,16.54,22.55,7.93,17.42,10.99,16.55,21.03,13.24,10.52,0.58,7.22
556.209,13.66,5.38,2.12,2.68,9.68,11.51,12.36,11.31,29.19,22.45,49.283,21.085,4.17,4.17,14.18,4.61,19.466,14.966,7.59,7.68,7.244,8.537,7.83,7.158,32.8,9.482,25.358,16.142,13.62,3.63,4.93,9,9.72,19.08,16.47,22.7,7.93,17.39,11.07,16.56,20.99,13.3,10.52,0.62,7.28
556.668,13.72,5.43,2.12,2.65,9.74,11.62,12.47,11.32,29,22.31,49.167,20.977,4.19,4.19,14.19,4.64,19.403,14.913,7.55,7.59,7.204,8.574,7.97,7.272,32.7,9.393,24.779,15.793,13.64,3.64,5,8.89,9.67,18.99,16.52,22.7,7.93,17.26,11,16.54,20.98,13.36,10.44,0.67,7.23
557.127,13.71,5.51,2.1,2.67,9.8,11.66,12.58,11.29,28.91,22.22,49.245,21.07,4.25,4.25,14.23,4.64,19.311,14.97,7.52,7.63,7.106,8.527,7.95,7.372,32.62,9.428,24.649,15.666,13.64,3.65,4.99,8.84,9.62,18.96,16.57,22.67,7.96,17.22,11.03,16.61,20.97,13.38,10.46,0.66,7.22
557.585,13.78,5.53,2.08,2.68,9.85,11.66,12.62,11.34,28.88,22.16,49.066,21.047,4.27,4.27,14.23,4.67,19.37,14.99,7.51,7.67,7.106,8.539,7.83,7.34,32.64,9.42,24.44,15.666,13.66,3.63,5.08,8.85,9.59,18.87,16.39,22.6,7.93,17.12,10.99,16.5,20.89,13.35,10.48,0.63,7.13
558.044,13.86,5.57,2.11,2.71,9.89,11.66,12.7,11.41,28.91,22.27,49.181,21.131,4.27,4.27,14.25,4.65,19.375,15.032,7.51,7.63,7.081,8.529,7.94,7.393,32.68,9.491,24.248,15.705,13.69,3.64,5.14,8.85,9.5,18.8,16.39,22.66,7.96,16.98,10.93,16.49,20.88,13.39,10.39,0.59,7.12
558.503,13.88,5.62,2.1,2.67,9.86,11.68,12.73,11.49,29.01,22.41,49.172,20.994,4.24,4.24,14.25,4.63,19.369,15.07,7.47,7.65,7.108,8.542,7.94,7.373,32.83,9.567,24.624,15.791,13.74,3.67,5.17,8.76,9.42,18.87,16.37,22.64,7.93,17,10.86,16.4,20.89,13.45,10.48,0.58,7.09
558.961,13.98,5.67,2.08,2.66,9.87,11.73,12.74,11.55,29.03,22.45,49.179,21.472,4.23,4.23,14.34,4.64,19.372,15.157,7.44,7.62,7.163,8.496,7.91,7.332,32.93,9.584,24.386,15.929,13.8,3.68,5.24,8.83,9.49,18.91,16.43,22.63,7.97,17.05,10.92,16.39,20.87,13.39,10.46,0.59,7.06
559.42,14,5.66,2.05,2.65,9.91,11.74,12.78,11.56,28.96,22.5,49.082,21.894,4.19,4.19,14.43,4.61,19.382,15.122,7.41,7.6,7.191,8.48,7.82,7.342,32.93,9.551,24.329,15.955,13.79,3.64,5.3,8.89,9.57,18.82,16.49,22.71,8.01,16.97,10.94,16.4,20.84,13.24,10.31,0.59,6.98
